inventory_id,item_id,warehouse_id,stock_level,reorder_point,reorder_frequency_days,lead_time_days,last_restock_date,stockout_count_last_month,turnover_ratio
1573,ITM11572,WH_L12,80,28,14,2,2024-12-21,4,7.26
1574,ITM11573,WH_L85,148,92,13,2,2024-07-24,4,3.22
1575,ITM11574,WH_L28,497,16,13,7,2024-01-20,5,13.55
1576,ITM11575,WH_L83,192,72,6,4,2024-07-21,6,13.47
1577,ITM11576,WH_L82,499,51,3,6,2024-06-18,7,4.29
1578,ITM11577,WH_L77,175,51,5,5,2024-12-19,9,4.87
1579,ITM11578,WH_L3,424,68,7,6,2024-05-01,7,5.39
1580,ITM11579,WH_L7,397,29,8,6,2024-01-26,4,7.32
1581,ITM11580,WH_L43,129,82,11,6,2024-08-31,1,12.61
1582,ITM11581,WH_L32,288,26,11,8,2024-05-17,9,3.02
1583,ITM11582,WH_L17,430,36,11,9,2024-07-09,7,10.81
1584,ITM11583,WH_L73,375,56,13,7,2024-01-11,5,5.94
1585,ITM11584,WH_L27,410,11,3,6,2024-06-21,2,3.74
1586,ITM11585,WH_L9,297,72,14,9,2024-06-04,3,5.74
1587,ITM11586,WH_L98,93,71,11,9,2024-06-08,0,8.47
1588,ITM11587,WH_L71,456,28,10,7,2024-05-23,2,13.9
1589,ITM11588,WH_L27,482,26,4,2,2024-09-08,3,9.8
1590,ITM11589,WH_L76,226,78,13,8,2024-12-22,1,9.5
1591,ITM11590,WH_L28,407,48,3,5,2024-12-16,5,2.52
1592,ITM11591,WH_L30,499,91,3,7,2024-02-20,7,2.12
1593,ITM11592,WH_L43,298,80,14,4,2024-04-26,5,2.81
1594,ITM11593,WH_L100,394,90,8,9,2024-03-09,9,2.34
1595,ITM11594,WH_L19,345,48,11,6,2024-06-02,2,9.07
1596,ITM11595,WH_L77,491,45,9,9,2024-08-14,8,7.34
1597,ITM11596,WH_L1,359,49,7,8,2024-06-13,3,1.07
1598,ITM11597,WH_L36,376,54,13,4,2024-05-17,5,5.91
1599,ITM11598,WH_L19,359,13,4,2,2024-08-01,3,2.78
1600,ITM11599,WH_L17,223,34,3,2,2024-11-05,3,14.83
1601,ITM11600,WH_L70,180,78,4,3,2024-11-26,1,7.44
1602,ITM11601,WH_L33,47,39,3,6,2024-02-15,9,6.97
1603,ITM11602,WH_L23,411,85,5,3,2024-04-06,1,10.02
1604,ITM11603,WH_L15,276,77,8,8,2024-08-14,1,6.0
1605,ITM11604,WH_L85,184,97,10,4,2024-04-18,1,11.02
1606,ITM11605,WH_L4,82,38,5,9,2024-07-27,7,13.67
1607,ITM11606,WH_L17,41,82,12,5,2024-09-05,9,7.98
1608,ITM11607,WH_L2,89,77,11,3,2024-09-21,3,6.36
1609,ITM11608,WH_L46,400,60,12,2,2024-07-10,3,8.31
1610,ITM11609,WH_L31,424,33,7,6,2024-01-29,9,9.45
1611,ITM11610,WH_L76,115,23,9,9,2024-09-20,9,12.87
1612,ITM11611,WH_L42,182,78,10,4,2024-03-22,2,6.52
1613,ITM11612,WH_L3,98,27,5,7,2024-02-03,4,1.72
1614,ITM11613,WH_L23,24,51,4,8,2024-06-08,3,9.83
1615,ITM11614,WH_L34,335,66,4,8,2024-12-29,6,14.82
1616,ITM11615,WH_L7,139,92,7,2,2024-09-16,9,12.96
1617,ITM11616,WH_L17,321,21,3,7,2024-07-25,6,11.62
1618,ITM11617,WH_L95,197,91,4,8,2024-03-10,5,3.47
1619,ITM11618,WH_L54,195,26,11,5,2024-09-25,6,11.48
1620,ITM11619,WH_L68,409,39,9,9,2024-10-18,6,2.14
1621,ITM11620,WH_L15,236,97,8,6,2024-01-15,7,7.91
1622,ITM11621,WH_L96,75,84,11,9,2024-03-29,0,6.19
1623,ITM11622,WH_L9,385,32,9,5,2024-04-08,2,13.67
1624,ITM11623,WH_L61,206,90,13,8,2024-04-12,2,3.24
1625,ITM11624,WH_L58,251,10,7,5,2024-01-30,4,12.04
1626,ITM11625,WH_L100,274,88,11,9,2024-05-07,9,1.68
1627,ITM11626,WH_L47,432,41,8,8,2024-01-17,6,10.82
1628,ITM11627,WH_L66,474,18,8,6,2024-08-21,9,5.11
1629,ITM11628,WH_L76,123,24,13,6,2024-01-26,5,14.66
1630,ITM11629,WH_L14,96,37,6,7,2024-07-03,3,10.4
1631,ITM11630,WH_L58,249,33,14,5,2024-12-26,5,5.32
1632,ITM11631,WH_L65,421,69,3,4,2024-04-11,6,4.3
1633,ITM11632,WH_L29,277,44,7,7,2024-05-20,3,9.95
1634,ITM11633,WH_L79,283,95,13,6,2024-07-07,7,4.82
1635,ITM11634,WH_L6,350,36,11,2,2024-08-25,4,3.62
1636,ITM11635,WH_L94,201,92,10,8,2024-09-15,2,10.07
1637,ITM11636,WH_L85,400,85,10,7,2024-07-22,1,11.14
1638,ITM11637,WH_L67,275,29,7,3,2024-11-21,0,4.33
1639,ITM11638,WH_L39,57,74,14,4,2024-03-04,3,8.5
1640,ITM11639,WH_L59,195,94,11,8,2024-12-14,1,10.29
1641,ITM11640,WH_L83,46,58,5,7,2024-01-16,2,14.19
1642,ITM11641,WH_L4,295,10,5,6,2024-05-03,0,12.25
1643,ITM11642,WH_L8,159,19,3,9,2024-07-09,5,6.89
1644,ITM11643,WH_L62,318,56,11,6,2024-09-07,3,12.82
1645,ITM11644,WH_L52,464,68,8,4,2024-10-31,4,7.18
1646,ITM11645,WH_L55,306,71,4,3,2024-08-16,7,2.82
1647,ITM11646,WH_L88,110,95,10,7,2024-03-31,3,5.78
1648,ITM11647,WH_L14,499,27,14,9,2024-08-30,5,12.27
1649,ITM11648,WH_L63,80,55,11,7,2024-10-27,2,14.38
1650,ITM11649,WH_L92,477,41,11,5,2024-10-09,7,14.77
1651,ITM11650,WH_L57,470,36,4,2,2024-06-28,2,9.95
1652,ITM11651,WH_L10,384,27,4,6,2024-06-25,6,7.7
1653,ITM11652,WH_L11,366,48,9,7,2024-03-24,6,3.27
1654,ITM11653,WH_L42,182,58,13,7,2024-05-12,2,2.44
1655,ITM11654,WH_L78,370,91,6,8,2024-12-18,2,8.26
1656,ITM11655,WH_L19,162,53,3,8,2024-02-16,9,11.19
1657,ITM11656,WH_L9,419,81,10,7,2024-05-25,9,5.53
1658,ITM11657,WH_L17,272,63,4,3,2024-01-15,7,10.45
1659,ITM11658,WH_L36,288,43,5,2,2024-07-16,2,8.99
1660,ITM11659,WH_L80,388,80,7,7,2024-01-26,1,14.17
1661,ITM11660,WH_L82,310,45,5,4,2024-03-24,4,3.93
1662,ITM11661,WH_L75,478,27,9,6,2024-10-19,6,9.27
1663,ITM11662,WH_L71,206,47,9,5,2024-04-19,7,6.79
1664,ITM11663,WH_L92,424,68,4,8,2024-04-23,0,4.66
1665,ITM11664,WH_L42,457,18,9,4,2024-11-27,1,6.0
1666,ITM11665,WH_L49,478,82,13,6,2024-04-25,6,5.12
1667,ITM11666,WH_L77,433,81,8,9,2024-12-12,8,8.39
1668,ITM11667,WH_L68,323,60,12,8,2024-04-15,2,8.81
1669,ITM11668,WH_L38,310,44,11,3,2024-05-17,7,13.12
1670,ITM11669,WH_L59,105,91,11,8,2024-11-29,9,11.94
1671,ITM11670,WH_L65,185,14,4,2,2024-07-28,2,5.24
1672,ITM11671,WH_L78,434,23,9,2,2024-09-19,3,14.04
1673,ITM11672,WH_L56,481,39,7,6,2024-01-11,1,13.16
1674,ITM11673,WH_L13,427,13,8,4,2024-12-15,8,9.76
1675,ITM11674,WH_L90,133,48,3,5,2024-01-05,4,1.26
1676,ITM11675,WH_L15,452,93,9,3,2024-08-30,4,3.93
1677,ITM11676,WH_L84,499,73,8,6,2024-03-08,3,12.05
1678,ITM11677,WH_L84,375,34,6,9,2024-11-27,4,7.35
1679,ITM11678,WH_L99,435,37,3,3,2024-03-29,0,2.76
1680,ITM11679,WH_L71,202,85,11,2,2024-11-03,9,6.72
1681,ITM11680,WH_L93,226,75,6,7,2024-01-05,9,3.97
1682,ITM11681,WH_L28,275,87,4,7,2024-04-24,5,13.5
1683,ITM11682,WH_L56,254,31,10,5,2024-05-09,3,13.45
1684,ITM11683,WH_L58,461,40,4,3,2024-11-07,3,6.42
1685,ITM11684,WH_L30,374,32,7,6,2024-06-05,4,2.92
1686,ITM11685,WH_L53,22,57,13,5,2024-12-30,0,6.02
1687,ITM11686,WH_L44,227,29,8,8,2024-12-29,3,2.8
1688,ITM11687,WH_L59,216,47,13,8,2024-11-25,9,5.26
1689,ITM11688,WH_L52,360,64,10,9,2024-05-20,2,11.8
1690,ITM11689,WH_L54,144,77,13,4,2024-08-04,4,5.09
1691,ITM11690,WH_L94,157,88,3,7,2024-07-11,9,8.62
1692,ITM11691,WH_L13,358,97,3,6,2024-06-27,4,2.66
1693,ITM11692,WH_L41,44,98,14,3,2024-08-23,7,5.87
1694,ITM11693,WH_L55,87,10,6,5,2024-05-09,0,1.55
1695,ITM11694,WH_L41,80,16,7,6,2024-04-21,2,8.67
1696,ITM11695,WH_L86,48,66,11,5,2024-08-26,4,5.87
1697,ITM11696,WH_L33,402,21,13,5,2024-06-03,2,13.21
1698,ITM11697,WH_L48,38,14,9,5,2024-12-12,5,6.5
1699,ITM11698,WH_L20,190,59,9,3,2024-09-23,9,8.81
1700,ITM11699,WH_L88,469,51,10,6,2024-11-15,2,14.67
1701,ITM11700,WH_L61,93,21,7,2,2024-07-22,5,10.0
1702,ITM11701,WH_L9,80,27,7,2,2024-10-26,7,8.01
1703,ITM11702,WH_L12,446,75,3,3,2024-02-22,3,2.37
1704,ITM11703,WH_L11,172,83,11,8,2024-01-04,7,12.49
1705,ITM11704,WH_L12,295,88,8,3,2024-09-18,6,9.99
1706,ITM11705,WH_L56,67,26,11,7,2024-12-05,3,2.52
1707,ITM11706,WH_L13,230,77,5,5,2024-07-10,2,4.44
1708,ITM11707,WH_L96,362,80,7,6,2024-10-14,4,8.53
1709,ITM11708,WH_L95,427,71,4,6,2024-11-27,4,1.63
1710,ITM11709,WH_L48,158,50,12,4,2024-10-31,6,11.06
1711,ITM11710,WH_L17,129,43,7,4,2024-11-07,0,4.19
1712,ITM11711,WH_L72,202,79,10,9,2024-05-24,8,7.86
1713,ITM11712,WH_L8,47,54,13,2,2024-06-01,1,4.38
1714,ITM11713,WH_L76,216,67,4,4,2024-12-16,8,7.85
1715,ITM11714,WH_L72,210,60,10,4,2024-02-25,8,3.66
1716,ITM11715,WH_L72,334,43,6,2,2024-09-03,2,9.31
1717,ITM11716,WH_L43,408,53,12,7,2024-02-02,6,13.75
1718,ITM11717,WH_L86,70,24,12,8,2024-06-21,2,12.3
1719,ITM11718,WH_L16,168,87,3,2,2024-05-21,7,4.38
1720,ITM11719,WH_L53,287,79,7,8,2024-11-23,7,7.97
1721,ITM11720,WH_L46,69,59,3,9,2024-06-15,2,6.92
1722,ITM11721,WH_L86,407,41,9,4,2024-05-21,4,14.52
1723,ITM11722,WH_L97,265,76,10,6,2024-05-13,6,12.18
1724,ITM11723,WH_L55,132,12,5,4,2024-12-01,0,2.5
1725,ITM11724,WH_L93,189,95,5,5,2024-12-30,2,3.36
1726,ITM11725,WH_L7,487,95,9,9,2024-11-29,0,10.83
1727,ITM11726,WH_L37,185,83,6,8,2024-06-01,1,3.24
1728,ITM11727,WH_L77,428,60,5,8,2024-04-06,6,14.31
1729,ITM11728,WH_L40,33,76,10,5,2024-03-17,6,14.9
1730,ITM11729,WH_L46,222,85,5,5,2024-09-21,2,11.9
1731,ITM11730,WH_L14,307,57,9,7,2024-05-03,5,1.38
1732,ITM11731,WH_L74,414,26,4,3,2024-01-30,5,7.76
1733,ITM11732,WH_L65,208,16,13,5,2024-11-03,1,6.69
1734,ITM11733,WH_L28,421,22,13,8,2024-07-25,8,12.19
1735,ITM11734,WH_L20,174,75,3,6,2024-12-04,7,5.02
1736,ITM11735,WH_L85,74,13,14,8,2024-06-12,1,6.41
1737,ITM11736,WH_L62,201,19,8,8,2024-12-14,3,2.31
1738,ITM11737,WH_L29,229,97,10,7,2024-03-12,8,5.8
1739,ITM11738,WH_L14,395,26,3,3,2024-01-14,3,14.63
1740,ITM11739,WH_L45,490,61,12,3,2024-12-01,6,14.19
1741,ITM11740,WH_L72,94,15,14,5,2024-09-11,4,11.5
1742,ITM11741,WH_L48,296,92,11,9,2024-05-31,9,13.7
1743,ITM11742,WH_L15,447,78,5,4,2024-05-12,5,3.96
1744,ITM11743,WH_L98,152,83,5,8,2024-08-02,0,9.71
1745,ITM11744,WH_L36,362,18,6,2,2024-07-26,3,8.0
1746,ITM11745,WH_L74,444,86,13,4,2024-07-17,4,6.92
1747,ITM11746,WH_L29,78,92,3,4,2024-01-19,5,5.55
1748,ITM11747,WH_L55,364,30,11,3,2024-10-25,5,13.13
1749,ITM11748,WH_L72,201,33,13,3,2024-12-28,4,7.78
1750,ITM11749,WH_L99,477,13,5,7,2024-10-19,2,11.14
1751,ITM11750,WH_L80,425,33,12,7,2024-04-07,1,10.88
1752,ITM11751,WH_L79,358,68,6,3,2024-06-24,6,2.9
1753,ITM11752,WH_L87,340,12,3,6,2024-04-23,0,1.69
1754,ITM11753,WH_L83,83,77,6,6,2024-12-17,4,12.76
1755,ITM11754,WH_L72,346,49,3,2,2024-09-30,3,7.86
1756,ITM11755,WH_L4,279,57,7,3,2024-11-22,6,12.34
1757,ITM11756,WH_L78,212,63,7,5,2024-08-31,1,5.16
1758,ITM11757,WH_L85,162,44,13,7,2024-12-09,7,13.07
1759,ITM11758,WH_L89,123,65,9,3,2024-07-02,8,12.63
1760,ITM11759,WH_L35,479,98,10,6,2024-09-16,9,6.34
1761,ITM11760,WH_L4,425,49,6,3,2024-06-02,0,6.76
1762,ITM11761,WH_L24,233,86,9,6,2024-03-28,4,5.91
1763,ITM11762,WH_L35,261,77,6,3,2024-12-02,3,1.49
1764,ITM11763,WH_L90,450,55,5,8,2024-10-12,4,10.63
1765,ITM11764,WH_L98,228,87,8,5,2024-04-02,8,4.82
1766,ITM11765,WH_L40,112,22,6,9,2024-05-30,2,13.38
1767,ITM11766,WH_L44,449,36,5,2,2024-02-19,0,13.56
1768,ITM11767,WH_L45,161,15,11,8,2024-08-29,2,11.12
1769,ITM11768,WH_L1,453,26,7,5,2024-03-06,3,3.54
1770,ITM11769,WH_L24,423,45,9,6,2024-05-12,1,2.25
1771,ITM11770,WH_L19,453,90,14,7,2024-10-13,0,12.43
1772,ITM11771,WH_L73,131,11,8,7,2024-04-03,0,13.5
1773,ITM11772,WH_L85,436,86,12,4,2024-12-14,7,5.93
1774,ITM11773,WH_L52,394,61,7,5,2024-06-20,3,5.94
1775,ITM11774,WH_L9,78,75,9,3,2024-12-01,1,6.46
1776,ITM11775,WH_L19,62,61,13,2,2024-02-15,9,12.59
1777,ITM11776,WH_L95,226,52,8,3,2024-04-23,2,10.9
1778,ITM11777,WH_L82,287,99,12,3,2024-06-30,7,2.71
1779,ITM11778,WH_L4,315,31,4,5,2024-04-24,5,9.89
1780,ITM11779,WH_L12,137,64,5,9,2024-06-06,7,1.14
1781,ITM11780,WH_L96,39,76,4,2,2024-08-03,9,10.95
1782,ITM11781,WH_L68,241,69,14,4,2024-06-18,4,11.7
1783,ITM11782,WH_L28,185,67,5,8,2024-07-09,2,12.41
1784,ITM11783,WH_L49,150,21,3,3,2024-05-13,5,9.76
1785,ITM11784,WH_L54,175,97,10,2,2024-10-26,9,3.53
1786,ITM11785,WH_L59,203,78,8,4,2024-05-30,7,12.11
1787,ITM11786,WH_L44,109,93,4,8,2024-08-25,4,13.6
1788,ITM11787,WH_L21,113,48,10,3,2024-03-01,4,9.87
1789,ITM11788,WH_L48,32,22,8,2,2024-08-28,2,4.85
1790,ITM11789,WH_L40,480,50,9,8,2024-01-28,2,3.51
1791,ITM11790,WH_L93,341,66,13,5,2024-11-20,7,4.24
1792,ITM11791,WH_L42,312,62,3,9,2024-10-25,0,1.24
1793,ITM11792,WH_L100,452,21,9,7,2024-10-24,3,1.14
1794,ITM11793,WH_L73,249,22,5,7,2024-11-13,8,5.16
1795,ITM11794,WH_L77,341,83,13,3,2024-02-06,5,13.92
1796,ITM11795,WH_L11,311,66,14,3,2024-08-29,5,9.7
1797,ITM11796,WH_L7,457,49,10,8,2024-04-09,9,6.41
1798,ITM11797,WH_L20,45,89,8,2,2024-09-13,6,1.15
1799,ITM11798,WH_L21,94,54,6,7,2024-03-02,6,14.86
1800,ITM11799,WH_L97,475,44,13,3,2024-12-14,5,7.38
1801,ITM11800,WH_L80,383,12,10,4,2024-07-14,8,14.88
1802,ITM11801,WH_L7,443,14,11,3,2024-09-28,7,11.08
1803,ITM11802,WH_L87,318,99,12,7,2024-06-01,7,1.72
1804,ITM11803,WH_L11,169,20,4,6,2024-07-30,1,13.03
1805,ITM11804,WH_L35,167,80,8,9,2024-01-28,6,8.43
1806,ITM11805,WH_L57,27,65,7,7,2024-03-18,0,7.34
1807,ITM11806,WH_L85,48,19,7,4,2024-03-11,9,11.61
1808,ITM11807,WH_L55,315,43,12,2,2024-04-12,7,11.85
1809,ITM11808,WH_L63,493,76,13,4,2024-06-24,2,12.15
1810,ITM11809,WH_L78,433,81,5,6,2024-07-28,8,11.65
1811,ITM11810,WH_L57,228,40,14,6,2024-10-18,4,9.98
1812,ITM11811,WH_L54,147,84,10,3,2024-08-22,6,10.46
1813,ITM11812,WH_L35,359,80,10,3,2024-03-14,6,13.02
1814,ITM11813,WH_L28,135,75,14,7,2024-06-10,8,10.67
1815,ITM11814,WH_L97,458,79,7,5,2024-04-02,1,2.42
1816,ITM11815,WH_L66,163,50,10,9,2024-02-11,3,10.04
1817,ITM11816,WH_L15,449,72,12,4,2024-09-06,7,3.38
1818,ITM11817,WH_L45,337,41,10,7,2024-06-19,4,1.2
1819,ITM11818,WH_L56,254,29,5,5,2024-11-19,4,4.0
1820,ITM11819,WH_L15,26,66,4,7,2024-03-31,2,3.16
1821,ITM11820,WH_L37,483,59,11,9,2024-06-09,4,2.43
1822,ITM11821,WH_L87,64,89,4,9,2024-11-20,6,4.01
1823,ITM11822,WH_L87,462,34,11,6,2024-01-30,3,8.89
1824,ITM11823,WH_L76,258,21,6,3,2024-01-03,7,3.12
1825,ITM11824,WH_L63,459,80,14,3,2024-08-19,5,4.91
1826,ITM11825,WH_L68,451,48,4,9,2024-05-20,5,12.89
1827,ITM11826,WH_L86,174,26,12,7,2024-04-17,5,13.43
1828,ITM11827,WH_L40,200,54,3,9,2024-03-27,3,5.66
1829,ITM11828,WH_L6,234,20,6,3,2024-10-22,2,13.59
1830,ITM11829,WH_L29,107,79,11,2,2024-03-22,9,9.2
1831,ITM11830,WH_L51,275,32,14,7,2024-09-07,5,4.17
1832,ITM11831,WH_L77,92,79,11,6,2024-02-15,5,11.56
1833,ITM11832,WH_L8,438,47,6,8,2024-03-07,1,13.91
1834,ITM11833,WH_L1,198,11,11,7,2024-11-10,9,10.23
1835,ITM11834,WH_L27,231,95,14,7,2024-08-10,8,3.82
1836,ITM11835,WH_L39,312,93,8,3,2024-11-20,3,2.2
1837,ITM11836,WH_L28,253,98,3,6,2024-08-07,3,4.21
1838,ITM11837,WH_L99,484,88,12,7,2024-07-25,9,5.74
1839,ITM11838,WH_L18,258,81,8,3,2024-08-07,7,5.67
1840,ITM11839,WH_L98,242,46,11,9,2024-09-01,2,7.98
1841,ITM11840,WH_L33,138,58,4,4,2024-07-15,9,8.07
1842,ITM11841,WH_L38,332,61,8,6,2024-01-03,6,7.6
1843,ITM11842,WH_L42,283,42,4,5,2024-01-20,6,5.81
1844,ITM11843,WH_L16,226,31,6,2,2024-09-30,1,2.5
1845,ITM11844,WH_L1,114,14,10,5,2024-04-12,2,6.86
1846,ITM11845,WH_L64,392,27,9,8,2024-07-10,3,14.8
1847,ITM11846,WH_L96,241,47,13,9,2024-01-08,1,10.15
1848,ITM11847,WH_L56,385,46,14,6,2024-06-13,8,7.16
1849,ITM11848,WH_L23,295,73,11,7,2024-09-28,9,2.17
1850,ITM11849,WH_L17,399,19,9,3,2024-04-07,5,3.99
1851,ITM11850,WH_L49,250,88,3,8,2024-01-10,0,9.05
1852,ITM11851,WH_L69,328,51,4,6,2024-12-12,0,7.97
1853,ITM11852,WH_L91,138,57,8,2,2024-01-03,7,1.27
1854,ITM11853,WH_L30,287,53,9,6,2024-11-16,5,2.21
1855,ITM11854,WH_L65,452,91,5,8,2024-05-07,9,5.98
1856,ITM11855,WH_L72,292,96,11,3,2024-04-25,6,2.97
1857,ITM11856,WH_L86,83,25,9,5,2024-12-21,5,14.41
1858,ITM11857,WH_L46,317,63,8,4,2024-06-25,1,1.48
1859,ITM11858,WH_L10,369,44,8,5,2024-06-08,2,14.64
1860,ITM11859,WH_L51,432,37,3,3,2024-03-07,7,10.19
1861,ITM11860,WH_L95,422,11,7,8,2024-02-22,3,6.7
1862,ITM11861,WH_L6,30,22,12,3,2024-07-15,7,8.55
1863,ITM11862,WH_L56,117,50,5,9,2024-09-14,2,6.74
1864,ITM11863,WH_L3,453,89,9,2,2024-10-28,1,9.02
1865,ITM11864,WH_L59,90,68,12,6,2024-06-05,6,3.13
1866,ITM11865,WH_L10,383,78,5,9,2024-03-26,0,2.68
1867,ITM11866,WH_L41,77,62,7,6,2024-02-03,2,8.4
1868,ITM11867,WH_L74,309,54,9,5,2024-01-24,1,2.0
1869,ITM11868,WH_L55,270,29,5,8,2024-06-01,4,5.09
1870,ITM11869,WH_L74,295,33,12,4,2024-05-28,1,13.98
1871,ITM11870,WH_L52,69,70,4,4,2024-08-21,9,13.27
1872,ITM11871,WH_L91,377,67,8,2,2024-09-23,4,12.64
1873,ITM11872,WH_L82,235,36,10,3,2024-11-01,2,8.1
1874,ITM11873,WH_L54,413,35,6,2,2024-09-25,8,1.39
1875,ITM11874,WH_L38,435,16,11,6,2024-06-21,9,2.7
1876,ITM11875,WH_L15,71,51,14,7,2024-08-10,8,13.87
1877,ITM11876,WH_L52,290,56,14,7,2024-12-17,7,12.71
1878,ITM11877,WH_L3,103,62,10,7,2024-03-09,4,6.27
1879,ITM11878,WH_L42,406,68,9,3,2024-06-24,9,11.21
1880,ITM11879,WH_L22,312,47,9,2,2024-09-07,6,12.96
1881,ITM11880,WH_L80,145,78,5,9,2024-07-02,1,9.68
1882,ITM11881,WH_L59,315,96,8,8,2024-04-06,2,12.95
1883,ITM11882,WH_L89,91,62,7,5,2024-03-25,1,4.43
1884,ITM11883,WH_L47,315,24,3,6,2024-07-25,9,7.47
1885,ITM11884,WH_L12,255,35,13,7,2024-01-10,0,9.11
1886,ITM11885,WH_L56,75,57,5,8,2024-04-26,2,9.84
1887,ITM11886,WH_L14,426,28,14,4,2024-04-24,3,14.82
1888,ITM11887,WH_L32,379,18,3,9,2024-03-08,8,12.84
1889,ITM11888,WH_L56,414,73,6,2,2024-04-18,1,1.77
1890,ITM11889,WH_L76,129,63,12,6,2024-01-12,8,3.37
1891,ITM11890,WH_L52,211,60,5,6,2024-10-28,0,10.2
1892,ITM11891,WH_L68,411,48,13,4,2024-09-15,8,4.37
1893,ITM11892,WH_L11,112,13,6,9,2024-03-27,5,3.23
1894,ITM11893,WH_L51,369,12,11,4,2024-03-04,7,10.33
1895,ITM11894,WH_L40,75,73,5,4,2024-07-06,2,8.51
1896,ITM11895,WH_L96,79,38,14,7,2024-12-30,7,12.27
1897,ITM11896,WH_L44,157,20,8,9,2024-11-29,8,5.47
1898,ITM11897,WH_L29,58,67,8,7,2024-01-20,6,5.62
1899,ITM11898,WH_L43,47,84,9,2,2024-07-11,3,3.11
1900,ITM11899,WH_L100,68,36,11,4,2024-11-23,5,10.13
1901,ITM11900,WH_L22,439,30,14,5,2024-05-10,5,10.92
1902,ITM11901,WH_L10,144,48,9,6,2024-09-30,1,2.94
1903,ITM11902,WH_L66,32,55,3,9,2024-11-15,1,4.56
1904,ITM11903,WH_L82,499,75,10,4,2024-01-25,4,3.16
1905,ITM11904,WH_L15,55,45,7,9,2024-10-31,0,11.47
1906,ITM11905,WH_L68,120,84,11,6,2024-01-25,4,3.93
1907,ITM11906,WH_L66,301,91,12,3,2024-12-04,9,3.13
1908,ITM11907,WH_L25,105,74,14,8,2024-02-25,2,1.98
1909,ITM11908,WH_L100,23,72,7,3,2024-11-30,2,12.64
1910,ITM11909,WH_L45,242,44,7,4,2024-01-11,7,2.74
1911,ITM11910,WH_L45,357,40,14,6,2024-01-25,2,1.42
1912,ITM11911,WH_L94,467,37,14,8,2024-12-19,2,1.9
1913,ITM11912,WH_L83,185,10,4,3,2024-02-29,0,6.14
1914,ITM11913,WH_L19,402,34,14,4,2024-08-01,7,9.35
1915,ITM11914,WH_L31,363,52,13,6,2024-08-15,9,6.57
1916,ITM11915,WH_L14,402,93,5,4,2024-07-13,9,7.38
1917,ITM11916,WH_L19,395,76,12,7,2024-03-04,5,13.87
1918,ITM11917,WH_L33,490,72,11,6,2024-10-07,7,11.62
1919,ITM11918,WH_L26,297,60,9,3,2024-05-09,2,5.77
1920,ITM11919,WH_L23,149,11,3,4,2024-08-30,5,3.16
1921,ITM11920,WH_L78,50,91,5,9,2024-12-25,1,11.49
1922,ITM11921,WH_L20,394,73,14,3,2024-03-19,2,9.03
1923,ITM11922,WH_L98,30,83,4,4,2024-04-15,3,14.47
1924,ITM11923,WH_L98,495,78,3,9,2024-12-21,8,13.72
1925,ITM11924,WH_L84,321,18,11,9,2024-12-17,3,8.89
1926,ITM11925,WH_L10,115,11,10,2,2024-11-18,6,1.98
1927,ITM11926,WH_L23,209,43,7,9,2024-01-05,7,1.43
1928,ITM11927,WH_L99,472,69,13,3,2024-06-03,4,12.73
1929,ITM11928,WH_L81,211,70,14,3,2024-08-03,1,10.77
1930,ITM11929,WH_L64,285,40,4,5,2024-12-04,7,8.84
1931,ITM11930,WH_L60,443,19,3,8,2024-02-21,4,10.64
1932,ITM11931,WH_L97,147,85,9,7,2024-12-05,4,8.56
1933,ITM11932,WH_L73,257,45,13,3,2024-09-23,6,9.1
1934,ITM11933,WH_L98,427,94,13,6,2024-05-18,5,4.16
1935,ITM11934,WH_L75,374,58,4,8,2024-11-14,2,7.38
1936,ITM11935,WH_L58,447,79,3,9,2024-11-06,6,1.16
1937,ITM11936,WH_L88,131,58,4,4,2024-12-24,0,10.36
1938,ITM11937,WH_L73,335,12,9,2,2024-03-11,3,5.65
1939,ITM11938,WH_L83,465,83,9,6,2024-08-02,3,10.19
1940,ITM11939,WH_L82,362,14,12,8,2024-02-23,5,13.97
1941,ITM11940,WH_L80,164,99,8,6,2024-09-18,5,9.28
1942,ITM11941,WH_L42,84,70,7,6,2024-11-12,9,5.59
1943,ITM11942,WH_L81,266,94,5,6,2024-03-01,7,3.9
1944,ITM11943,WH_L41,242,99,14,8,2024-05-24,0,4.52
1945,ITM11944,WH_L20,498,35,5,2,2024-02-28,6,14.82
1946,ITM11945,WH_L57,332,81,13,9,2024-02-24,3,9.62
1947,ITM11946,WH_L9,458,14,14,5,2024-09-11,5,7.17
1948,ITM11947,WH_L61,125,24,11,7,2024-04-11,9,4.23
1949,ITM11948,WH_L57,200,25,6,9,2024-11-07,8,11.82
1950,ITM11949,WH_L81,203,10,11,3,2024-04-12,2,6.42
1951,ITM11950,WH_L39,245,25,6,8,2024-05-14,7,5.22
1952,ITM11951,WH_L36,284,46,4,6,2024-09-24,2,4.11
1953,ITM11952,WH_L76,297,12,6,9,2024-04-13,5,3.6
1954,ITM11953,WH_L8,416,61,8,3,2024-07-02,1,4.83
1955,ITM11954,WH_L46,108,56,8,8,2024-12-26,8,9.78
1956,ITM11955,WH_L65,195,22,7,3,2024-07-28,1,4.36
1957,ITM11956,WH_L10,37,89,3,6,2024-05-31,4,1.85
1958,ITM11957,WH_L40,390,64,5,5,2024-03-23,5,6.03
