operations_id,item_id,warehouse_id,picking_time_seconds,order_fulfillment_rate,KPI_score
2271,ITM12270,WH_L60,62,0.87,0.621
2272,ITM12271,WH_L90,156,0.78,0.45
2273,ITM12272,WH_L62,35,0.95,0.694
2274,ITM12273,WH_L81,63,0.8,0.587
2275,ITM12274,WH_L24,60,0.91,0.609
2276,ITM12275,WH_L18,162,0.86,0.614
2277,ITM12276,WH_L9,123,0.86,0.562
2278,ITM12277,WH_L92,26,0.96,0.59
2279,ITM12278,WH_L100,129,0.84,0.541
2280,ITM12279,WH_L59,55,0.95,0.636
2281,ITM12280,WH_L5,64,0.81,0.711
2282,ITM12281,WH_L38,59,0.75,0.605
2283,ITM12282,WH_L26,84,0.84,0.712
2284,ITM12283,WH_L6,20,0.85,0.859
2285,ITM12284,WH_L26,149,0.84,0.55
2286,ITM12285,WH_L6,177,0.94,0.615
2287,ITM12286,WH_L41,57,0.87,0.535
2288,ITM12287,WH_L40,130,0.97,0.609
2289,ITM12288,WH_L66,65,0.85,0.455
2290,ITM12289,WH_L51,17,0.77,0.61
2291,ITM12290,WH_L70,23,0.74,0.445
2292,ITM12291,WH_L61,123,0.96,0.561
2293,ITM12292,WH_L33,63,0.72,0.539
2294,ITM12293,WH_L5,26,0.74,0.754
2295,ITM12294,WH_L97,142,0.72,0.372
2296,ITM12295,WH_L83,140,0.83,0.563
2297,ITM12296,WH_L25,18,0.86,0.503
2298,ITM12297,WH_L37,131,0.71,0.611
2299,ITM12298,WH_L46,123,0.85,0.405
2300,ITM12299,WH_L100,29,0.82,0.783
2301,ITM12300,WH_L7,92,0.93,0.689
2302,ITM12301,WH_L84,30,0.95,0.837
2303,ITM12302,WH_L43,42,0.91,0.517
2304,ITM12303,WH_L35,142,0.84,0.647
2305,ITM12304,WH_L16,161,0.76,0.551
2306,ITM12305,WH_L48,35,0.95,0.584
2307,ITM12306,WH_L56,117,0.8,0.564
2308,ITM12307,WH_L52,98,0.81,0.736
2309,ITM12308,WH_L96,101,0.97,0.626
2310,ITM12309,WH_L57,42,0.99,0.642
2311,ITM12310,WH_L50,27,0.97,0.527
2312,ITM12311,WH_L44,27,1.0,0.751
2313,ITM12312,WH_L24,175,0.96,0.675
2314,ITM12313,WH_L64,42,0.91,0.711
2315,ITM12314,WH_L89,36,0.79,0.714
2316,ITM12315,WH_L64,58,0.99,0.827
2317,ITM12316,WH_L48,152,0.96,0.499
2318,ITM12317,WH_L67,117,0.77,0.734
2319,ITM12318,WH_L35,77,0.85,0.498
2320,ITM12319,WH_L11,108,0.72,0.637
2321,ITM12320,WH_L94,28,0.99,0.772
2322,ITM12321,WH_L55,34,0.87,0.623
2323,ITM12322,WH_L11,113,0.77,0.434
2324,ITM12323,WH_L56,85,0.79,0.409
2325,ITM12324,WH_L78,85,0.99,0.604
2326,ITM12325,WH_L24,115,0.88,0.721
2327,ITM12326,WH_L70,162,0.83,0.556
2328,ITM12327,WH_L38,42,0.85,0.797
2329,ITM12328,WH_L42,46,0.73,0.628
2330,ITM12329,WH_L14,101,0.72,0.55
2331,ITM12330,WH_L11,133,0.88,0.718
2332,ITM12331,WH_L42,52,0.85,0.53
2333,ITM12332,WH_L85,135,0.81,0.669
2334,ITM12333,WH_L38,18,0.87,0.551
2335,ITM12334,WH_L40,23,0.72,0.45
2336,ITM12335,WH_L58,140,0.98,0.582
2337,ITM12336,WH_L78,78,0.79,0.404
2338,ITM12337,WH_L92,35,0.72,0.34
2339,ITM12338,WH_L55,136,0.75,0.459
2340,ITM12339,WH_L22,62,0.73,0.572
2341,ITM12340,WH_L89,50,0.75,0.656
2342,ITM12341,WH_L57,91,0.83,0.507
2343,ITM12342,WH_L45,111,0.92,0.795
2344,ITM12343,WH_L58,30,0.78,0.637
2345,ITM12344,WH_L6,130,0.83,0.567
2346,ITM12345,WH_L94,48,0.98,0.499
2347,ITM12346,WH_L46,160,0.79,0.409
2348,ITM12347,WH_L79,78,0.94,0.576
2349,ITM12348,WH_L56,84,0.75,0.594
2350,ITM12349,WH_L36,166,0.75,0.559
2351,ITM12350,WH_L82,71,0.84,0.593
2352,ITM12351,WH_L8,54,0.77,0.519
2353,ITM12352,WH_L10,36,0.97,0.674
2354,ITM12353,WH_L86,125,0.72,0.846
2355,ITM12354,WH_L82,171,0.88,0.604
2356,ITM12355,WH_L52,151,0.88,0.548
2357,ITM12356,WH_L47,50,0.72,0.383
2358,ITM12357,WH_L66,115,0.92,0.522
2359,ITM12358,WH_L96,83,0.84,0.563
2360,ITM12359,WH_L87,69,0.92,0.499
2361,ITM12360,WH_L21,51,0.95,0.575
2362,ITM12361,WH_L4,131,0.8,0.661
2363,ITM12362,WH_L19,20,0.85,0.596
2364,ITM12363,WH_L78,172,0.78,0.587
2365,ITM12364,WH_L87,156,0.76,0.634
2366,ITM12365,WH_L57,127,0.7,0.775
2367,ITM12366,WH_L5,74,0.99,0.477
2368,ITM12367,WH_L17,56,0.83,0.505
2369,ITM12368,WH_L9,23,0.7,0.686
2370,ITM12369,WH_L31,76,0.7,0.713
2371,ITM12370,WH_L100,118,0.79,0.523
2372,ITM12371,WH_L83,169,0.7,0.533
2373,ITM12372,WH_L47,19,0.81,0.398
2374,ITM12373,WH_L47,133,0.72,0.75
2375,ITM12374,WH_L50,26,0.71,0.556
2376,ITM12375,WH_L73,177,0.9,0.444
2377,ITM12376,WH_L5,152,0.97,0.583
2378,ITM12377,WH_L78,106,0.82,0.357
2379,ITM12378,WH_L20,176,0.95,0.548
2380,ITM12379,WH_L87,66,0.71,0.589
2381,ITM12380,WH_L58,147,0.93,0.813
2382,ITM12381,WH_L48,80,0.72,0.777
2383,ITM12382,WH_L48,106,0.95,0.538
2384,ITM12383,WH_L57,26,0.96,0.627
2385,ITM12384,WH_L98,85,0.94,0.425
2386,ITM12385,WH_L10,26,0.95,0.646
2387,ITM12386,WH_L74,120,0.87,0.582
2388,ITM12387,WH_L18,129,0.78,0.481
2389,ITM12388,WH_L68,153,0.89,0.81
2390,ITM12389,WH_L47,128,0.83,0.722
2391,ITM12390,WH_L51,87,0.7,0.498
2392,ITM12391,WH_L41,12,0.84,0.654
2393,ITM12392,WH_L84,117,0.9,0.582
2394,ITM12393,WH_L36,60,0.7,0.564
2395,ITM12394,WH_L32,123,0.89,0.485
2396,ITM12395,WH_L15,103,0.9,0.715
2397,ITM12396,WH_L4,125,0.75,0.769
2398,ITM12397,WH_L95,114,0.83,0.47
2399,ITM12398,WH_L24,108,0.99,0.551
2400,ITM12399,WH_L64,163,0.97,0.6
2401,ITM12400,WH_L67,85,0.82,0.607
2402,ITM12401,WH_L50,168,0.8,0.643
2403,ITM12402,WH_L72,90,0.74,0.605
2404,ITM12403,WH_L16,81,0.71,0.818
2405,ITM12404,WH_L34,156,0.79,0.517
2406,ITM12405,WH_L100,152,0.98,0.775
2407,ITM12406,WH_L34,120,0.99,0.482
2408,ITM12407,WH_L91,67,0.94,0.556
2409,ITM12408,WH_L58,87,0.81,0.505
2410,ITM12409,WH_L28,167,0.74,0.65
2411,ITM12410,WH_L79,57,0.88,0.511
2412,ITM12411,WH_L37,65,0.89,0.392
2413,ITM12412,WH_L89,51,0.83,0.586
2414,ITM12413,WH_L63,33,0.91,0.443
2415,ITM12414,WH_L26,119,0.92,0.772
2416,ITM12415,WH_L16,61,0.93,0.618
2417,ITM12416,WH_L18,43,0.85,0.589
2418,ITM12417,WH_L10,12,0.94,0.843
2419,ITM12418,WH_L58,77,0.71,0.392
2420,ITM12419,WH_L23,148,0.9,0.71
2421,ITM12420,WH_L92,150,0.77,0.773
2422,ITM12421,WH_L57,59,0.78,0.575
2423,ITM12422,WH_L12,91,0.73,0.437
2424,ITM12423,WH_L88,28,0.76,0.562
2425,ITM12424,WH_L41,53,1.0,0.62
2426,ITM12425,WH_L86,170,0.82,0.643
2427,ITM12426,WH_L45,175,0.98,0.593
2428,ITM12427,WH_L91,12,0.75,0.487
2429,ITM12428,WH_L9,122,0.76,0.565
2430,ITM12429,WH_L71,74,0.87,0.492
2431,ITM12430,WH_L70,172,0.8,0.695
2432,ITM12431,WH_L38,173,0.89,0.668
2433,ITM12432,WH_L39,175,0.83,0.603
2434,ITM12433,WH_L21,48,0.94,0.64
2435,ITM12434,WH_L92,162,0.83,0.456
2436,ITM12435,WH_L91,73,0.87,0.68
2437,ITM12436,WH_L90,113,0.8,0.421
2438,ITM12437,WH_L82,22,0.91,0.555
2439,ITM12438,WH_L23,77,0.9,0.74
2440,ITM12439,WH_L47,79,0.82,0.627
2441,ITM12440,WH_L66,84,0.78,0.599
2442,ITM12441,WH_L29,10,0.88,0.422
2443,ITM12442,WH_L16,107,0.98,0.567
2444,ITM12443,WH_L26,113,0.74,0.639
2445,ITM12444,WH_L18,125,0.94,0.678
2446,ITM12445,WH_L31,146,0.86,0.5
2447,ITM12446,WH_L64,173,0.86,0.772
2448,ITM12447,WH_L4,122,0.99,0.66
2449,ITM12448,WH_L47,112,0.88,0.742
2450,ITM12449,WH_L71,46,0.95,0.541
2451,ITM12450,WH_L74,115,0.85,0.682
2452,ITM12451,WH_L48,117,0.77,0.527
2453,ITM12452,WH_L60,30,0.91,0.708
2454,ITM12453,WH_L71,157,0.98,0.689
2455,ITM12454,WH_L17,138,0.95,0.552
2456,ITM12455,WH_L79,37,0.76,0.458
2457,ITM12456,WH_L12,117,0.8,0.691
2458,ITM12457,WH_L9,18,0.86,0.351
2459,ITM12458,WH_L40,173,0.87,0.491
2460,ITM12459,WH_L51,171,0.76,0.74
2461,ITM12460,WH_L92,41,0.77,0.504
2462,ITM12461,WH_L93,75,0.93,0.581
2463,ITM12462,WH_L62,109,0.92,0.724
2464,ITM12463,WH_L68,162,0.95,0.593
2465,ITM12464,WH_L53,163,0.98,0.744
2466,ITM12465,WH_L99,30,0.79,0.396
2467,ITM12466,WH_L53,91,0.96,0.774
2468,ITM12467,WH_L74,33,0.9,0.693
2469,ITM12468,WH_L10,120,0.99,0.603
2470,ITM12469,WH_L17,101,0.78,0.574
2471,ITM12470,WH_L41,21,0.78,0.626
2472,ITM12471,WH_L83,148,0.91,0.568
2473,ITM12472,WH_L10,164,0.98,0.636
2474,ITM12473,WH_L58,32,0.95,0.619
2475,ITM12474,WH_L60,170,0.92,0.665
2476,ITM12475,WH_L88,101,0.82,0.406
2477,ITM12476,WH_L67,175,0.92,0.596
2478,ITM12477,WH_L45,179,0.94,0.533
2479,ITM12478,WH_L17,132,0.93,0.518
2480,ITM12479,WH_L100,166,0.9,0.405
2481,ITM12480,WH_L71,43,0.71,0.615
2482,ITM12481,WH_L82,134,0.9,0.54
2483,ITM12482,WH_L76,66,0.84,0.689
2484,ITM12483,WH_L24,12,0.99,0.623
2485,ITM12484,WH_L99,15,0.88,0.511
2486,ITM12485,WH_L17,57,0.88,0.527
2487,ITM12486,WH_L56,111,1.0,0.706
2488,ITM12487,WH_L65,129,0.73,0.569
2489,ITM12488,WH_L8,22,0.78,0.635
2490,ITM12489,WH_L16,45,0.9,0.607
2491,ITM12490,WH_L67,79,0.79,0.629
2492,ITM12491,WH_L20,42,0.8,0.488
2493,ITM12492,WH_L39,114,0.97,0.744
2494,ITM12493,WH_L22,66,0.87,0.445
2495,ITM12494,WH_L21,64,0.73,0.564
2496,ITM12495,WH_L42,116,0.79,0.543
2497,ITM12496,WH_L91,150,0.72,0.525
2498,ITM12497,WH_L29,60,0.87,0.564
2499,ITM12498,WH_L45,101,0.75,0.589
2500,ITM12499,WH_L67,62,0.96,0.726
2501,ITM12500,WH_L37,45,0.87,0.466
2502,ITM12501,WH_L11,142,0.72,0.697
2503,ITM12502,WH_L33,128,0.79,0.67
2504,ITM12503,WH_L26,34,0.88,0.576
2505,ITM12504,WH_L82,90,0.8,0.604
2506,ITM12505,WH_L71,46,0.85,0.707
2507,ITM12506,WH_L36,28,0.97,0.707
2508,ITM12507,WH_L17,44,0.81,0.588
2509,ITM12508,WH_L81,116,0.8,0.668
2510,ITM12509,WH_L39,171,0.95,0.74
2511,ITM12510,WH_L79,63,0.8,0.617
2512,ITM12511,WH_L69,15,0.72,0.513
2513,ITM12512,WH_L12,138,0.75,0.627
2514,ITM12513,WH_L65,43,0.98,0.599
2515,ITM12514,WH_L83,65,0.98,0.606
2516,ITM12515,WH_L22,106,0.77,0.719
2517,ITM12516,WH_L76,35,0.87,0.601
2518,ITM12517,WH_L75,179,0.74,0.738
2519,ITM12518,WH_L20,100,0.9,0.595
2520,ITM12519,WH_L22,47,0.76,0.753
2521,ITM12520,WH_L85,163,0.71,0.466
2522,ITM12521,WH_L80,68,0.95,0.431
2523,ITM12522,WH_L93,136,0.8,0.519
2524,ITM12523,WH_L78,33,0.73,0.625
2525,ITM12524,WH_L44,120,0.95,0.612
2526,ITM12525,WH_L73,30,0.93,0.587
2527,ITM12526,WH_L6,69,0.91,0.497
2528,ITM12527,WH_L4,99,0.97,0.649
2529,ITM12528,WH_L11,157,0.85,0.596
2530,ITM12529,WH_L6,15,0.74,0.557
2531,ITM12530,WH_L83,19,0.72,0.543
2532,ITM12531,WH_L99,149,0.8,0.466
2533,ITM12532,WH_L74,106,0.73,0.443
2534,ITM12533,WH_L34,159,0.86,0.573
2535,ITM12534,WH_L84,89,0.7,0.562
2536,ITM12535,WH_L27,26,0.83,0.739
2537,ITM12536,WH_L99,147,0.75,0.453
2538,ITM12537,WH_L74,149,0.81,0.416
2539,ITM12538,WH_L54,92,0.9,0.694
2540,ITM12539,WH_L80,49,0.81,0.645
2541,ITM12540,WH_L82,160,0.8,0.499
2542,ITM12541,WH_L4,177,1.0,0.674
2543,ITM12542,WH_L64,83,0.92,0.613
2544,ITM12543,WH_L81,83,0.85,0.768
2545,ITM12544,WH_L70,59,0.87,0.724
2546,ITM12545,WH_L38,19,0.89,0.669
2547,ITM12546,WH_L83,112,0.71,0.736
2548,ITM12547,WH_L39,103,0.72,0.567
2549,ITM12548,WH_L62,141,0.89,0.554
2550,ITM12549,WH_L32,138,0.81,0.616
2551,ITM12550,WH_L88,52,0.72,0.554
2552,ITM12551,WH_L52,92,0.79,0.516
2553,ITM12552,WH_L39,142,0.74,0.615
2554,ITM12553,WH_L59,113,0.97,0.829
2555,ITM12554,WH_L10,43,0.76,0.644
2556,ITM12555,WH_L89,33,0.74,0.519
2557,ITM12556,WH_L8,151,0.89,0.594
2558,ITM12557,WH_L21,50,0.86,0.404
2559,ITM12558,WH_L57,179,0.87,0.668
2560,ITM12559,WH_L54,22,0.83,0.483
2561,ITM12560,WH_L62,166,0.84,0.519
2562,ITM12561,WH_L60,171,0.93,0.433
2563,ITM12562,WH_L27,141,0.77,0.673
2564,ITM12563,WH_L44,37,0.82,0.644
2565,ITM12564,WH_L78,92,0.99,0.747
2566,ITM12565,WH_L19,138,0.76,0.54
2567,ITM12566,WH_L41,173,0.79,0.545
2568,ITM12567,WH_L92,116,0.76,0.554
2569,ITM12568,WH_L41,22,0.71,0.507
2570,ITM12569,WH_L94,123,0.78,0.634
2571,ITM12570,WH_L45,115,0.71,0.528
2572,ITM12571,WH_L52,14,0.75,0.528
2573,ITM12572,WH_L17,106,0.81,0.525
2574,ITM12573,WH_L98,23,0.71,0.346
2575,ITM12574,WH_L48,89,0.93,0.731
2576,ITM12575,WH_L66,129,0.94,0.586
2577,ITM12576,WH_L72,169,0.82,0.704
2578,ITM12577,WH_L14,164,1.0,0.79
2579,ITM12578,WH_L41,44,0.9,0.566
2580,ITM12579,WH_L31,12,0.92,0.799
2581,ITM12580,WH_L60,13,0.76,0.69
2582,ITM12581,WH_L16,144,0.95,0.63
2583,ITM12582,WH_L35,140,0.98,0.508
2584,ITM12583,WH_L58,90,0.77,0.685
2585,ITM12584,WH_L32,120,0.91,0.583
2586,ITM12585,WH_L19,68,0.92,0.447
2587,ITM12586,WH_L13,83,0.79,0.494
2588,ITM12587,WH_L7,138,0.84,0.727
2589,ITM12588,WH_L38,165,0.73,0.619
2590,ITM12589,WH_L50,68,0.75,0.682
2591,ITM12590,WH_L79,127,0.72,0.651
2592,ITM12591,WH_L54,147,0.87,0.455
2593,ITM12592,WH_L32,112,0.89,0.754
2594,ITM12593,WH_L21,140,0.97,0.607
2595,ITM12594,WH_L42,144,0.86,0.625
2596,ITM12595,WH_L74,18,0.78,0.567
2597,ITM12596,WH_L93,108,0.72,0.628
2598,ITM12597,WH_L41,150,0.97,0.533
2599,ITM12598,WH_L25,177,0.84,0.69
2600,ITM12599,WH_L98,123,0.92,0.63
2601,ITM12600,WH_L21,71,0.7,0.51
2602,ITM12601,WH_L64,71,0.85,0.609
2603,ITM12602,WH_L66,19,0.8,0.531
2604,ITM12603,WH_L60,96,0.71,0.667
2605,ITM12604,WH_L64,20,0.93,0.874
2606,ITM12605,WH_L40,71,0.85,0.369
2607,ITM12606,WH_L64,86,0.8,0.625
2608,ITM12607,WH_L3,113,0.94,0.604
2609,ITM12608,WH_L12,65,0.83,0.402
2610,ITM12609,WH_L51,119,0.7,0.737
2611,ITM12610,WH_L65,58,0.98,0.779
2612,ITM12611,WH_L59,25,0.78,0.487
2613,ITM12612,WH_L31,82,0.95,0.522
2614,ITM12613,WH_L28,125,0.94,0.789
2615,ITM12614,WH_L75,102,0.75,0.363
2616,ITM12615,WH_L46,146,0.84,0.458
2617,ITM12616,WH_L7,42,0.71,0.66
2618,ITM12617,WH_L7,97,0.81,0.678
2619,ITM12618,WH_L37,172,0.92,0.738
2620,ITM12619,WH_L64,48,0.77,0.622
2621,ITM12620,WH_L77,123,0.74,0.619
2622,ITM12621,WH_L84,86,0.85,0.612
2623,ITM12622,WH_L87,96,0.86,0.7
2624,ITM12623,WH_L61,162,0.9,0.606
2625,ITM12624,WH_L37,123,0.93,0.77
2626,ITM12625,WH_L69,65,0.91,0.598
2627,ITM12626,WH_L2,147,0.95,0.579
2628,ITM12627,WH_L14,50,0.77,0.62
2629,ITM12628,WH_L56,113,0.87,0.553
2630,ITM12629,WH_L18,108,0.81,0.623
2631,ITM12630,WH_L34,68,0.99,0.587
2632,ITM12631,WH_L94,165,0.83,0.493
2633,ITM12632,WH_L47,131,0.99,0.697
2634,ITM12633,WH_L98,129,0.93,0.557
2635,ITM12634,WH_L52,50,0.92,0.67
2636,ITM12635,WH_L47,75,0.85,0.578
2637,ITM12636,WH_L6,71,0.83,0.64
2638,ITM12637,WH_L52,167,0.86,0.551
2639,ITM12638,WH_L7,49,0.79,0.494
2640,ITM12639,WH_L73,49,0.97,0.567
2641,ITM12640,WH_L72,111,0.94,0.621
2642,ITM12641,WH_L25,24,0.94,0.48
2643,ITM12642,WH_L47,133,0.83,0.507
2644,ITM12643,WH_L71,140,0.72,0.406
2645,ITM12644,WH_L37,33,0.9,0.718
2646,ITM12645,WH_L10,178,0.81,0.442
2647,ITM12646,WH_L50,57,0.96,0.319
2648,ITM12647,WH_L65,57,0.93,0.525
2649,ITM12648,WH_L58,56,0.74,0.563
2650,ITM12649,WH_L98,114,0.88,0.538
2651,ITM12650,WH_L71,122,0.91,0.525
2652,ITM12651,WH_L36,17,0.87,0.465
2653,ITM12652,WH_L80,27,0.85,0.487
2654,ITM12653,WH_L88,117,0.77,0.42
2655,ITM12654,WH_L79,93,0.77,0.64
2656,ITM12655,WH_L16,160,0.93,0.611
2657,ITM12656,WH_L17,74,0.71,0.562
2658,ITM12657,WH_L13,118,0.93,0.629
2659,ITM12658,WH_L51,55,0.86,0.695
2660,ITM12659,WH_L48,75,0.98,0.466
2661,ITM12660,WH_L44,89,1.0,0.692
2662,ITM12661,WH_L72,159,0.9,0.68
2663,ITM12662,WH_L47,149,0.82,0.399
2664,ITM12663,WH_L97,156,0.84,0.655
2665,ITM12664,WH_L19,159,0.76,0.647
2666,ITM12665,WH_L26,115,0.73,0.57
2667,ITM12666,WH_L78,135,0.87,0.69
2668,ITM12667,WH_L66,154,0.94,0.685
2669,ITM12668,WH_L52,22,0.78,0.515
2670,ITM12669,WH_L65,37,0.83,0.696
2671,ITM12670,WH_L6,132,0.87,0.541
2672,ITM12671,WH_L6,76,0.97,0.691
2673,ITM12672,WH_L5,14,0.74,0.477
2674,ITM12673,WH_L18,109,0.77,0.705
2675,ITM12674,WH_L92,152,0.98,0.56
2676,ITM12675,WH_L43,90,0.71,0.615
2677,ITM12676,WH_L61,53,0.9,0.637
2678,ITM12677,WH_L67,128,0.89,0.752
2679,ITM12678,WH_L59,55,0.81,0.668
2680,ITM12679,WH_L20,166,0.84,0.494
2681,ITM12680,WH_L78,77,0.96,0.696
2682,ITM12681,WH_L66,137,0.75,0.703
2683,ITM12682,WH_L18,58,0.77,0.775
2684,ITM12683,WH_L42,111,0.85,0.485
2685,ITM12684,WH_L79,86,0.82,0.587
2686,ITM12685,WH_L41,29,0.87,0.691
2687,ITM12686,WH_L21,120,0.98,0.62
2688,ITM12687,WH_L51,155,0.98,0.597
2689,ITM12688,WH_L79,124,0.77,0.629
2690,ITM12689,WH_L95,179,0.79,0.655
2691,ITM12690,WH_L39,21,0.75,0.49
2692,ITM12691,WH_L76,88,0.98,0.7
2693,ITM12692,WH_L44,128,0.82,0.552
2694,ITM12693,WH_L65,45,0.83,0.622
2695,ITM12694,WH_L66,17,0.94,0.779
2696,ITM12695,WH_L69,37,0.85,0.577
2697,ITM12696,WH_L63,125,0.74,0.567
2698,ITM12697,WH_L91,95,0.83,0.485
2699,ITM12698,WH_L73,58,0.89,0.769
2700,ITM12699,WH_L39,175,0.92,0.371
2701,ITM12700,WH_L61,89,0.89,0.56
2702,ITM12701,WH_L3,14,0.74,0.589
2703,ITM12702,WH_L48,55,0.79,0.579
2704,ITM12703,WH_L43,107,0.92,0.563
2705,ITM12704,WH_L87,111,0.96,0.653
2706,ITM12705,WH_L15,11,0.71,0.684
2707,ITM12706,WH_L54,34,0.71,0.544
2708,ITM12707,WH_L75,10,0.89,0.571
2709,ITM12708,WH_L40,177,0.86,0.73
2710,ITM12709,WH_L93,77,0.75,0.603
2711,ITM12710,WH_L89,78,0.86,0.628
2712,ITM12711,WH_L81,25,0.99,0.427
2713,ITM12712,WH_L4,27,0.89,0.441
2714,ITM12713,WH_L77,116,0.83,0.708
2715,ITM12714,WH_L61,26,0.95,0.719
2716,ITM12715,WH_L34,134,0.76,0.565
2717,ITM12716,WH_L84,91,0.82,0.697
2718,ITM12717,WH_L100,13,0.86,0.673
2719,ITM12718,WH_L75,124,0.85,0.534
2720,ITM12719,WH_L74,104,0.98,0.48
2721,ITM12720,WH_L30,104,0.79,0.684
2722,ITM12721,WH_L93,146,0.72,0.334
2723,ITM12722,WH_L7,40,0.97,0.746
2724,ITM12723,WH_L75,142,0.77,0.474
2725,ITM12724,WH_L62,25,0.81,0.719
2726,ITM12725,WH_L22,51,0.86,0.447
2727,ITM12726,WH_L68,178,0.99,0.755
2728,ITM12727,WH_L81,39,0.86,0.605
2729,ITM12728,WH_L93,35,0.83,0.501
2730,ITM12729,WH_L80,40,0.88,0.481
2731,ITM12730,WH_L100,59,0.99,0.722
2732,ITM12731,WH_L49,152,0.95,0.591
2733,ITM12732,WH_L19,61,0.75,0.638
2734,ITM12733,WH_L88,175,0.94,0.892
2735,ITM12734,WH_L32,47,0.95,0.724
2736,ITM12735,WH_L5,29,0.91,0.573
2737,ITM12736,WH_L74,108,0.9,0.699
2738,ITM12737,WH_L90,53,0.83,0.651
2739,ITM12738,WH_L15,120,0.89,0.475
2740,ITM12739,WH_L25,98,0.92,0.703
2741,ITM12740,WH_L3,72,0.74,0.577
2742,ITM12741,WH_L57,127,0.78,0.581
2743,ITM12742,WH_L41,159,0.76,0.674
2744,ITM12743,WH_L54,81,0.95,0.73
2745,ITM12744,WH_L20,63,0.9,0.747
2746,ITM12745,WH_L53,146,0.84,0.576
2747,ITM12746,WH_L89,152,0.95,0.753
2748,ITM12747,WH_L27,57,0.92,0.584
2749,ITM12748,WH_L53,157,0.97,0.544
2750,ITM12749,WH_L65,172,0.72,0.638
2751,ITM12750,WH_L100,110,0.85,0.499
2752,ITM12751,WH_L79,69,0.91,0.565
2753,ITM12752,WH_L61,107,0.76,0.772
2754,ITM12753,WH_L95,171,0.8,0.531
2755,ITM12754,WH_L94,109,0.83,0.659
2756,ITM12755,WH_L8,108,0.94,0.39
2757,ITM12756,WH_L91,82,0.85,0.683
2758,ITM12757,WH_L18,128,0.85,0.566
2759,ITM12758,WH_L67,137,0.83,0.437
2760,ITM12759,WH_L27,149,0.77,0.533
2761,ITM12760,WH_L72,97,0.98,0.541
2762,ITM12761,WH_L42,114,0.8,0.609
2763,ITM12762,WH_L85,28,0.87,0.571
2764,ITM12763,WH_L62,89,0.74,0.582
2765,ITM12764,WH_L68,35,0.83,0.449
2766,ITM12765,WH_L49,160,0.97,0.645
2767,ITM12766,WH_L41,130,1.0,0.63
2768,ITM12767,WH_L23,42,0.81,0.489
2769,ITM12768,WH_L59,115,0.75,0.417
2770,ITM12769,WH_L69,39,0.79,0.61
2771,ITM12770,WH_L44,160,0.8,0.561
2772,ITM12771,WH_L70,135,0.89,0.545
2773,ITM12772,WH_L46,45,0.85,0.564
2774,ITM12773,WH_L87,134,0.93,0.441
2775,ITM12774,WH_L99,133,0.91,0.523
2776,ITM12775,WH_L93,127,0.78,0.656
2777,ITM12776,WH_L88,132,0.94,0.566
2778,ITM12777,WH_L83,46,0.95,0.607
2779,ITM12778,WH_L89,70,0.88,0.451
2780,ITM12779,WH_L34,105,0.98,0.668
2781,ITM12780,WH_L79,129,0.93,0.431
2782,ITM12781,WH_L62,21,0.88,0.479
2783,ITM12782,WH_L25,131,0.97,0.671
2784,ITM12783,WH_L32,44,0.88,0.602
2785,ITM12784,WH_L36,76,0.86,0.569
2786,ITM12785,WH_L72,47,0.81,0.515
2787,ITM12786,WH_L39,33,0.96,0.675
2788,ITM12787,WH_L29,90,0.74,0.507
2789,ITM12788,WH_L39,177,0.84,0.641
2790,ITM12789,WH_L99,81,0.86,0.647
2791,ITM12790,WH_L37,88,0.87,0.516
2792,ITM12791,WH_L91,123,0.9,0.576
2793,ITM12792,WH_L27,54,0.85,0.538
2794,ITM12793,WH_L89,134,0.78,0.766
2795,ITM12794,WH_L91,105,0.96,0.596
2796,ITM12795,WH_L63,22,0.9,0.61
2797,ITM12796,WH_L41,119,0.96,0.591
2798,ITM12797,WH_L62,15,0.78,0.562
2799,ITM12798,WH_L45,106,0.89,0.514
2800,ITM12799,WH_L72,80,0.91,0.55
2801,ITM12800,WH_L93,56,0.82,0.603
2802,ITM12801,WH_L36,102,0.94,0.665
2803,ITM12802,WH_L37,110,0.7,0.536
2804,ITM12803,WH_L16,53,0.88,0.707
2805,ITM12804,WH_L74,41,0.88,0.505
2806,ITM12805,WH_L87,12,0.86,0.4
2807,ITM12806,WH_L70,93,0.89,0.51
2808,ITM12807,WH_L49,175,0.75,0.645
2809,ITM12808,WH_L51,13,0.91,0.396
2810,ITM12809,WH_L45,154,0.8,0.616
2811,ITM12810,WH_L99,174,0.84,0.626
2812,ITM12811,WH_L19,97,0.8,0.783
2813,ITM12812,WH_L38,115,0.84,0.65
2814,ITM12813,WH_L6,114,0.89,0.755
2815,ITM12814,WH_L37,45,0.95,0.736
2816,ITM12815,WH_L92,67,0.85,0.621
2817,ITM12816,WH_L11,178,0.8,0.68
2818,ITM12817,WH_L45,17,0.85,0.867
2819,ITM12818,WH_L57,167,0.91,0.434
2820,ITM12819,WH_L84,95,0.8,0.546
2821,ITM12820,WH_L33,106,0.82,0.649
2822,ITM12821,WH_L96,162,0.87,0.583
2823,ITM12822,WH_L62,68,0.79,0.442
2824,ITM12823,WH_L28,39,0.76,0.684
2825,ITM12824,WH_L26,110,0.74,0.45
2826,ITM12825,WH_L69,76,0.81,0.548
2827,ITM12826,WH_L35,141,0.71,0.7
2828,ITM12827,WH_L72,102,0.88,0.769
