demand_id,item_id,daily_demand,demand_std_dev,forecasted_demand_next_7d,total_orders_last_month
2467,ITM12466,5.64,2.14,203.14,812
2468,ITM12467,16.76,1.83,154.41,79
2469,ITM12468,1.95,3.17,212.67,147
2470,ITM12469,6.42,2.44,215.42,658
2471,ITM12470,40.78,9.49,203.16,818
2472,ITM12471,41.64,1.3,82.82,833
2473,ITM12472,40.3,2.51,139.44,931
2474,ITM12473,36.61,1.27,232.07,572
2475,ITM12474,39.87,9.81,267.22,972
2476,ITM12475,33.88,9.22,155.34,391
2477,ITM12476,33.82,7.31,296.17,217
2478,ITM12477,33.7,4.55,60.67,260
2479,ITM12478,26.19,2.31,75.07,733
2480,ITM12479,18.8,2.6,143.62,887
2481,ITM12480,36.78,4.71,157.53,681
2482,ITM12481,15.63,7.8,133.1,234
2483,ITM12482,27.6,3.01,134.82,481
2484,ITM12483,22.23,3.45,151.3,473
2485,ITM12484,14.55,6.2,102.85,88
2486,ITM12485,48.76,2.76,47.97,436
2487,ITM12486,13.68,6.05,287.27,818
2488,ITM12487,16.16,4.18,240.55,840
2489,ITM12488,8.92,0.83,246.32,791
2490,ITM12489,41.33,4.33,115.84,500
2491,ITM12490,29.74,9.24,127.13,164
2492,ITM12491,31.04,3.28,281.39,979
2493,ITM12492,41.21,3.57,292.14,450
2494,ITM12493,17.8,1.13,283.36,353
2495,ITM12494,10.49,6.34,196.35,652
2496,ITM12495,10.72,8.57,80.39,358
2497,ITM12496,36.9,3.85,185.44,622
2498,ITM12497,31.09,2.78,180.84,152
2499,ITM12498,11.11,9.59,273.39,776
2500,ITM12499,8.11,7.58,100.38,151
2501,ITM12500,6.91,5.89,68.2,956
2502,ITM12501,31.76,3.4,87.08,704
2503,ITM12502,1.01,2.6,80.51,139
2504,ITM12503,1.9,7.3,198.03,167
2505,ITM12504,20.09,5.46,245.61,188
2506,ITM12505,34.88,5.45,116.75,952
2507,ITM12506,35.06,1.2,61.16,352
2508,ITM12507,22.08,5.37,109.5,801
2509,ITM12508,34.86,8.32,168.5,697
2510,ITM12509,26.53,9.49,202.7,566
2511,ITM12510,48.87,1.51,169.44,258
2512,ITM12511,8.96,6.5,84.45,136
2513,ITM12512,30.43,5.9,276.23,908
2514,ITM12513,25.07,8.96,136.97,368
2515,ITM12514,10.53,7.64,143.1,838
2516,ITM12515,37.75,9.67,290.54,936
2517,ITM12516,14.5,9.62,261.83,682
2518,ITM12517,19.7,2.64,243.82,294
2519,ITM12518,19.37,7.39,62.98,919
2520,ITM12519,12.97,5.54,253.05,139
2521,ITM12520,22.1,2.54,142.04,527
2522,ITM12521,24.19,2.35,70.72,701
2523,ITM12522,37.47,1.27,297.36,161
2524,ITM12523,38.49,8.06,59.9,956
2525,ITM12524,8.77,3.58,277.36,999
2526,ITM12525,30.05,8.64,10.15,443
2527,ITM12526,44.91,6.28,137.0,936
2528,ITM12527,6.33,6.9,18.67,289
2529,ITM12528,24.17,3.27,274.61,321
2530,ITM12529,37.77,4.84,46.51,192
2531,ITM12530,30.96,4.42,205.2,768
2532,ITM12531,5.93,2.74,193.05,168
2533,ITM12532,20.43,8.41,235.93,645
2534,ITM12533,25.85,6.41,226.59,949
2535,ITM12534,49.8,0.86,19.41,300
2536,ITM12535,9.75,8.29,122.64,327
2537,ITM12536,49.14,1.51,103.53,212
2538,ITM12537,19.43,4.34,292.14,703
2539,ITM12538,10.82,5.93,234.72,399
2540,ITM12539,21.29,0.57,215.31,80
2541,ITM12540,31.09,6.7,138.23,507
2542,ITM12541,11.46,6.77,268.38,887
2543,ITM12542,15.28,6.7,14.88,140
2544,ITM12543,42.87,2.05,76.25,177
2545,ITM12544,49.95,2.93,211.55,828
2546,ITM12545,16.59,2.85,157.43,597
2547,ITM12546,8.29,9.62,164.8,897
2548,ITM12547,39.87,1.14,130.74,841
2549,ITM12548,30.42,4.57,58.27,774
2550,ITM12549,5.92,8.78,58.2,558
2551,ITM12550,47.39,7.81,95.4,985
2552,ITM12551,4.82,8.31,145.81,794
2553,ITM12552,31.64,9.74,249.0,789
2554,ITM12553,21.77,4.18,139.58,930
2555,ITM12554,28.27,3.44,270.36,859
2556,ITM12555,11.45,0.79,44.95,286
2557,ITM12556,34.72,1.93,88.81,582
2558,ITM12557,48.03,5.84,30.45,657
2559,ITM12558,23.46,2.0,157.91,100
2560,ITM12559,26.62,7.49,36.11,898
2561,ITM12560,12.75,0.85,240.75,872
2562,ITM12561,44.7,2.97,21.53,518
2563,ITM12562,48.59,7.11,147.86,941
2564,ITM12563,39.53,2.93,131.98,437
2565,ITM12564,27.6,7.42,68.65,111
2566,ITM12565,47.88,9.96,180.19,392
2567,ITM12566,8.54,8.07,121.97,202
2568,ITM12567,24.45,3.75,67.41,785
2569,ITM12568,27.34,9.06,249.7,703
2570,ITM12569,25.1,0.99,201.6,90
2571,ITM12570,40.32,7.39,13.52,535
2572,ITM12571,33.85,0.72,155.54,727
2573,ITM12572,7.21,2.16,88.68,751
2574,ITM12573,17.98,9.88,275.38,858
2575,ITM12574,17.61,3.93,220.42,606
2576,ITM12575,28.72,8.29,187.37,769
2577,ITM12576,15.28,4.07,35.83,431
2578,ITM12577,6.75,8.48,279.89,145
2579,ITM12578,33.03,9.67,51.82,961
2580,ITM12579,42.7,4.64,140.72,836
2581,ITM12580,46.65,5.81,207.5,342
2582,ITM12581,48.66,6.47,153.48,284
2583,ITM12582,39.27,9.38,265.92,390
2584,ITM12583,7.85,2.94,252.25,768
2585,ITM12584,42.8,6.31,49.26,587
2586,ITM12585,20.6,3.58,189.11,399
2587,ITM12586,36.77,2.56,25.14,921
2588,ITM12587,27.03,1.31,218.97,256
2589,ITM12588,41.6,6.4,223.45,540
2590,ITM12589,21.85,8.88,109.9,430
2591,ITM12590,4.03,3.84,238.11,190
2592,ITM12591,28.28,5.75,199.28,908
2593,ITM12592,9.39,6.6,156.17,648
2594,ITM12593,48.31,4.44,142.03,979
2595,ITM12594,26.82,9.08,41.65,940
2596,ITM12595,28.12,3.95,164.02,659
2597,ITM12596,45.46,1.69,55.27,72
2598,ITM12597,31.6,1.87,200.25,811
2599,ITM12598,15.83,8.96,182.47,413
2600,ITM12599,15.51,9.89,94.25,811
2601,ITM12600,25.58,3.24,81.63,197
2602,ITM12601,43.46,1.86,148.06,615
2603,ITM12602,39.94,5.08,158.62,876
2604,ITM12603,48.17,7.24,241.4,965
2605,ITM12604,4.52,6.32,98.15,600
2606,ITM12605,14.15,9.54,126.99,554
2607,ITM12606,4.93,8.27,109.56,895
2608,ITM12607,37.8,8.76,124.29,267
2609,ITM12608,7.9,5.65,174.46,908
2610,ITM12609,5.89,3.61,171.67,531
2611,ITM12610,28.52,7.17,114.79,465
2612,ITM12611,21.16,4.67,184.71,986
2613,ITM12612,36.04,3.23,188.65,798
2614,ITM12613,24.86,1.95,162.8,374
2615,ITM12614,21.84,5.51,141.18,885
2616,ITM12615,21.85,6.15,32.6,904
2617,ITM12616,43.72,5.9,166.97,838
2618,ITM12617,20.37,1.61,216.68,786
2619,ITM12618,17.34,5.91,72.44,538
2620,ITM12619,17.59,2.1,235.57,457
2621,ITM12620,10.63,6.81,180.06,193
2622,ITM12621,43.17,4.58,78.88,849
2623,ITM12622,8.18,8.56,57.26,260
2624,ITM12623,45.52,7.89,81.17,715
2625,ITM12624,14.89,7.38,230.13,308
2626,ITM12625,45.07,7.16,82.65,276
2627,ITM12626,39.75,5.82,208.13,643
2628,ITM12627,29.52,1.08,168.29,938
2629,ITM12628,33.8,6.73,168.59,421
2630,ITM12629,16.97,4.94,257.25,440
2631,ITM12630,29.14,4.96,263.67,137
2632,ITM12631,15.33,4.1,165.7,449
2633,ITM12632,20.71,9.33,28.93,358
2634,ITM12633,38.47,2.87,56.74,53
2635,ITM12634,12.95,3.51,285.11,222
2636,ITM12635,42.1,9.65,49.06,593
2637,ITM12636,19.42,8.2,252.25,795
2638,ITM12637,27.08,0.63,166.72,275
2639,ITM12638,47.16,9.11,43.06,388
2640,ITM12639,34.38,2.65,276.66,255
2641,ITM12640,32.63,7.21,279.15,151
2642,ITM12641,35.87,5.75,188.45,107
2643,ITM12642,45.99,5.6,122.77,830
2644,ITM12643,13.18,7.32,186.17,199
2645,ITM12644,31.05,2.47,192.05,301
2646,ITM12645,20.62,2.01,190.42,528
2647,ITM12646,1.58,6.69,222.69,605
2648,ITM12647,7.14,3.26,29.47,477
2649,ITM12648,16.92,9.75,39.73,591
2650,ITM12649,28.68,4.79,92.01,968
2651,ITM12650,44.19,1.56,111.41,573
2652,ITM12651,39.76,7.02,195.03,540
2653,ITM12652,28.11,3.41,59.84,575
2654,ITM12653,4.62,1.91,166.9,341
2655,ITM12654,15.01,4.52,63.75,94
2656,ITM12655,18.97,9.66,113.09,249
2657,ITM12656,31.46,4.41,281.29,73
2658,ITM12657,4.18,3.8,269.75,812
2659,ITM12658,26.98,4.72,286.4,680
2660,ITM12659,45.17,0.62,181.51,436
2661,ITM12660,35.57,1.76,155.38,639
2662,ITM12661,40.06,8.57,256.19,484
2663,ITM12662,34.4,9.79,33.1,291
2664,ITM12663,11.12,2.0,293.75,252
2665,ITM12664,6.41,5.59,144.09,286
2666,ITM12665,41.65,9.68,205.98,343
2667,ITM12666,35.08,1.99,221.26,397
2668,ITM12667,29.18,2.27,192.36,136
2669,ITM12668,10.27,9.3,268.54,259
2670,ITM12669,30.56,7.2,93.57,837
2671,ITM12670,2.53,1.94,164.37,658
2672,ITM12671,6.82,4.24,134.79,51
2673,ITM12672,16.28,1.03,214.2,278
2674,ITM12673,22.74,4.61,124.58,459
2675,ITM12674,6.91,7.89,268.93,292
2676,ITM12675,6.88,5.76,152.22,819
2677,ITM12676,36.57,6.65,165.44,517
2678,ITM12677,28.92,3.6,153.08,507
2679,ITM12678,27.15,2.03,190.56,603
2680,ITM12679,23.17,0.62,158.02,262
2681,ITM12680,48.85,8.3,281.85,857
2682,ITM12681,3.44,6.55,48.03,954
2683,ITM12682,9.85,2.68,13.89,435
2684,ITM12683,32.73,4.48,161.32,461
2685,ITM12684,7.68,8.11,231.74,564
2686,ITM12685,29.88,5.62,197.98,577
2687,ITM12686,28.82,3.35,289.19,437
2688,ITM12687,48.58,3.04,62.86,328
2689,ITM12688,44.29,2.57,211.25,151
2690,ITM12689,47.33,8.33,246.6,638
2691,ITM12690,6.57,6.03,274.5,439
2692,ITM12691,43.54,7.24,163.28,251
2693,ITM12692,7.33,8.67,115.3,616
2694,ITM12693,32.01,9.88,287.05,770
2695,ITM12694,36.28,2.87,239.53,441
2696,ITM12695,8.88,2.22,146.54,890
2697,ITM12696,32.0,4.89,198.84,403
2698,ITM12697,3.57,0.83,90.79,642
2699,ITM12698,15.37,8.02,188.3,805
2700,ITM12699,46.14,8.9,166.61,284
2701,ITM12700,9.41,7.02,21.38,163
2702,ITM12701,4.2,3.05,261.07,116
2703,ITM12702,22.74,1.67,152.16,858
2704,ITM12703,42.68,4.13,149.12,89
2705,ITM12704,4.76,8.42,92.19,782
2706,ITM12705,18.42,3.8,66.95,152
2707,ITM12706,45.09,0.83,94.5,460
2708,ITM12707,6.79,3.11,198.49,344
2709,ITM12708,16.22,9.9,38.32,614
2710,ITM12709,39.14,6.93,106.53,857
2711,ITM12710,27.62,9.06,293.83,613
2712,ITM12711,41.78,7.86,88.74,86
2713,ITM12712,6.47,5.63,290.33,116
2714,ITM12713,46.11,1.91,40.4,452
2715,ITM12714,46.81,3.81,240.26,723
2716,ITM12715,8.61,6.05,137.52,255
2717,ITM12716,2.66,8.77,66.5,390
2718,ITM12717,49.5,3.05,238.35,883
2719,ITM12718,24.63,1.65,12.02,955
2720,ITM12719,29.03,5.81,110.67,101
2721,ITM12720,31.18,2.18,185.41,475
2722,ITM12721,39.69,6.3,76.98,258
2723,ITM12722,40.79,3.0,106.43,563
2724,ITM12723,10.5,2.69,36.52,690
2725,ITM12724,12.6,4.29,257.43,227
2726,ITM12725,43.96,6.14,132.43,725
2727,ITM12726,41.16,5.68,52.14,914
2728,ITM12727,31.26,2.82,67.74,71
2729,ITM12728,49.74,8.97,89.8,418
2730,ITM12729,37.02,1.54,76.55,788
2731,ITM12730,11.58,0.87,155.96,131
2732,ITM12731,42.49,6.23,272.51,213
2733,ITM12732,21.32,1.67,63.34,426
2734,ITM12733,2.77,5.3,141.5,52
2735,ITM12734,16.75,9.54,202.54,733
2736,ITM12735,38.41,7.14,63.3,167
2737,ITM12736,48.05,6.37,54.66,705
2738,ITM12737,14.53,5.96,55.06,813
2739,ITM12738,13.08,2.21,265.78,444
2740,ITM12739,28.62,4.61,216.27,315
2741,ITM12740,40.77,3.75,107.55,484
2742,ITM12741,37.58,9.55,271.74,731
2743,ITM12742,28.44,2.8,286.53,774
2744,ITM12743,31.94,4.98,125.5,842
2745,ITM12744,12.86,9.41,158.03,276
2746,ITM12745,22.2,8.0,113.84,425
2747,ITM12746,13.51,9.66,75.99,311
2748,ITM12747,44.34,6.28,236.2,415
2749,ITM12748,6.52,3.67,198.23,816
2750,ITM12749,34.31,8.35,116.4,477
2751,ITM12750,13.75,3.27,14.17,57
2752,ITM12751,24.3,2.07,231.47,979
2753,ITM12752,15.67,7.21,148.44,90
2754,ITM12753,16.84,6.57,31.19,927
2755,ITM12754,13.76,8.85,46.11,306
2756,ITM12755,37.89,9.64,192.23,692
2757,ITM12756,18.92,8.64,168.44,613
2758,ITM12757,36.59,1.07,79.74,151
2759,ITM12758,23.35,6.81,50.56,268
2760,ITM12759,27.82,7.95,266.57,293
2761,ITM12760,27.62,9.83,49.11,894
2762,ITM12761,48.82,4.06,34.85,988
2763,ITM12762,18.99,2.11,189.78,352
2764,ITM12763,11.18,8.6,83.24,419
2765,ITM12764,45.68,3.52,200.41,900
2766,ITM12765,9.57,6.18,151.84,324
2767,ITM12766,41.89,4.2,71.26,119
2768,ITM12767,8.36,4.32,30.2,96
2769,ITM12768,33.28,7.46,30.49,166
2770,ITM12769,8.38,3.93,179.9,639
2771,ITM12770,46.23,7.08,229.89,566
2772,ITM12771,28.69,0.64,210.0,303
2773,ITM12772,17.13,3.58,181.93,881
2774,ITM12773,7.88,3.53,71.17,668
2775,ITM12774,19.19,7.61,259.92,805
2776,ITM12775,35.55,3.49,192.37,222
2777,ITM12776,19.86,6.52,211.32,478
2778,ITM12777,13.06,7.04,74.91,85
2779,ITM12778,29.29,6.76,85.83,954
2780,ITM12779,21.47,6.23,273.19,456
2781,ITM12780,9.12,4.43,148.06,465
2782,ITM12781,8.55,4.05,170.61,734
2783,ITM12782,35.67,5.86,42.12,461
2784,ITM12783,48.76,1.11,124.43,537
2785,ITM12784,12.42,8.82,267.24,741
2786,ITM12785,38.88,8.34,271.04,828
2787,ITM12786,5.29,3.79,221.74,816
2788,ITM12787,19.7,5.88,168.23,964
2789,ITM12788,25.83,9.36,279.94,881
2790,ITM12789,14.17,3.08,262.83,370
2791,ITM12790,26.95,7.55,255.44,122
2792,ITM12791,44.25,1.29,265.72,618
2793,ITM12792,47.28,5.47,141.44,627
2794,ITM12793,5.93,8.9,162.39,693
2795,ITM12794,14.32,5.74,132.96,462
2796,ITM12795,48.98,6.35,224.62,821
2797,ITM12796,14.25,9.12,181.66,173
2798,ITM12797,34.94,7.3,30.21,434
2799,ITM12798,13.42,7.11,49.61,653
2800,ITM12799,18.46,6.07,65.77,835
2801,ITM12800,10.37,6.51,204.46,702
2802,ITM12801,42.96,8.14,41.84,281
2803,ITM12802,44.25,9.8,166.84,631
2804,ITM12803,15.55,8.06,253.84,482
2805,ITM12804,41.36,7.22,284.78,540
2806,ITM12805,18.55,1.79,134.19,736
2807,ITM12806,5.85,8.26,164.69,920
2808,ITM12807,38.15,7.49,251.14,135
2809,ITM12808,30.23,7.82,281.37,814
2810,ITM12809,14.44,2.7,123.06,79
2811,ITM12810,13.4,9.08,112.39,716
2812,ITM12811,48.81,1.42,140.74,249
2813,ITM12812,43.26,2.91,83.6,924
2814,ITM12813,40.68,6.8,259.3,205
2815,ITM12814,7.27,6.9,102.28,806
2816,ITM12815,38.0,3.48,140.34,947
2817,ITM12816,11.51,7.16,102.79,581
2818,ITM12817,48.89,4.19,44.49,764
2819,ITM12818,3.55,0.5,185.93,895
2820,ITM12819,18.25,2.04,180.41,201
2821,ITM12820,22.0,8.88,95.52,126
2822,ITM12821,41.39,2.62,19.11,377
2823,ITM12822,38.54,1.57,281.66,221
2824,ITM12823,19.37,6.98,113.11,454
2825,ITM12824,28.71,4.69,166.24,455
2826,ITM12825,41.94,8.07,51.69,890
2827,ITM12826,1.89,8.68,82.84,811
2828,ITM12827,40.31,8.54,136.22,747
2829,ITM12828,47.4,3.47,173.05,411
2830,ITM12829,2.57,5.3,257.66,177
2831,ITM12830,3.23,6.68,94.22,924
2832,ITM12831,17.88,3.56,262.82,572
2833,ITM12832,5.3,0.89,142.95,385
2834,ITM12833,24.48,5.21,135.48,803
2835,ITM12834,36.71,0.62,124.96,742
2836,ITM12835,28.78,9.53,266.99,314
2837,ITM12836,10.63,8.07,82.79,244
2838,ITM12837,33.09,2.32,258.64,807
2839,ITM12838,34.56,3.23,35.84,149
2840,ITM12839,46.69,9.84,287.05,613
2841,ITM12840,8.19,4.05,155.87,420
2842,ITM12841,34.92,7.95,299.68,958
2843,ITM12842,45.66,4.74,186.3,946
2844,ITM12843,25.58,8.71,44.1,477
2845,ITM12844,18.73,7.19,27.66,636
2846,ITM12845,9.37,0.72,66.09,969
2847,ITM12846,43.47,3.3,132.13,182
2848,ITM12847,20.32,5.8,226.68,305
2849,ITM12848,46.32,9.3,10.21,499
2850,ITM12849,42.54,1.47,84.63,770
2851,ITM12850,19.46,6.21,180.4,453
2852,ITM12851,29.12,3.37,96.39,704
2853,ITM12852,2.33,8.95,113.51,629
2854,ITM12853,13.9,7.77,97.22,103
2855,ITM12854,35.8,4.01,286.42,828
2856,ITM12855,34.22,2.09,29.09,456
2857,ITM12856,18.32,0.61,273.18,434
2858,ITM12857,40.62,6.4,103.74,987
2859,ITM12858,12.56,4.36,81.5,291
2860,ITM12859,23.6,3.49,266.15,96
2861,ITM12860,24.15,9.86,93.25,164
2862,ITM12861,17.7,4.93,296.37,757
2863,ITM12862,47.78,7.62,168.95,855
2864,ITM12863,35.14,2.19,148.15,179
2865,ITM12864,27.42,0.63,293.18,606
2866,ITM12865,26.02,4.47,75.76,204
2867,ITM12866,8.81,6.82,273.6,544
2868,ITM12867,19.24,5.31,181.54,878
2869,ITM12868,33.97,8.96,228.94,131
2870,ITM12869,46.3,4.62,178.79,828
2871,ITM12870,41.01,3.45,189.41,718
2872,ITM12871,15.72,9.2,54.93,74
2873,ITM12872,22.26,4.36,53.98,383
2874,ITM12873,5.06,3.06,125.18,231
2875,ITM12874,6.01,1.43,110.45,481
2876,ITM12875,24.04,8.04,216.5,223
2877,ITM12876,26.98,8.34,219.6,858
2878,ITM12877,13.94,0.82,173.5,90
2879,ITM12878,32.5,3.91,126.58,494
2880,ITM12879,35.47,7.62,206.27,918
2881,ITM12880,15.66,9.49,209.33,444
2882,ITM12881,38.16,4.09,244.64,989
2883,ITM12882,11.07,8.78,245.4,337
2884,ITM12883,27.67,4.24,30.17,610
2885,ITM12884,40.41,2.21,118.47,311
2886,ITM12885,27.31,0.53,131.78,805
2887,ITM12886,45.49,3.64,255.61,106
2888,ITM12887,3.87,4.1,155.52,55
2889,ITM12888,29.83,9.48,151.75,608
2890,ITM12889,28.53,2.46,170.59,624
2891,ITM12890,33.36,4.13,46.89,994
2892,ITM12891,41.84,0.74,173.94,967
2893,ITM12892,36.57,7.75,169.95,628
2894,ITM12893,39.72,9.19,228.78,964
2895,ITM12894,15.15,2.76,193.9,744
2896,ITM12895,19.99,4.58,286.96,211
2897,ITM12896,31.71,1.66,33.23,346
2898,ITM12897,28.12,4.84,233.78,666
2899,ITM12898,48.09,1.77,227.94,824
2900,ITM12899,10.15,5.47,88.11,106
2901,ITM12900,18.21,7.48,212.58,577
2902,ITM12901,29.07,5.76,201.2,108
2903,ITM12902,43.53,2.83,96.62,215
2904,ITM12903,46.54,3.86,219.9,954
2905,ITM12904,17.47,6.57,279.89,811
2906,ITM12905,4.29,6.1,98.51,595
2907,ITM12906,21.66,1.8,294.22,95
2908,ITM12907,20.32,8.53,75.04,982
2909,ITM12908,49.34,5.01,49.05,860
2910,ITM12909,22.12,2.04,32.34,96
2911,ITM12910,15.98,1.67,71.97,439
2912,ITM12911,18.9,9.67,109.33,301
2913,ITM12912,20.45,3.17,222.62,215
2914,ITM12913,41.26,9.13,30.88,417
2915,ITM12914,4.97,4.4,157.11,428
2916,ITM12915,16.51,4.17,160.44,366
2917,ITM12916,48.35,7.16,76.1,181
2918,ITM12917,8.5,0.59,23.18,438
2919,ITM12918,37.39,3.71,75.28,631
2920,ITM12919,18.46,3.38,76.81,621
2921,ITM12920,29.51,8.75,209.53,766
2922,ITM12921,5.88,5.53,77.8,799
2923,ITM12922,16.01,3.96,108.68,905
2924,ITM12923,25.54,3.03,23.75,397
2925,ITM12924,12.35,6.11,190.94,894
2926,ITM12925,27.55,1.94,147.5,667
2927,ITM12926,11.77,2.84,110.04,546
2928,ITM12927,32.85,3.29,213.84,745
2929,ITM12928,45.31,6.28,207.82,899
2930,ITM12929,5.19,4.05,105.09,560
2931,ITM12930,11.61,5.3,215.73,568
2932,ITM12931,42.38,6.68,110.98,501
2933,ITM12932,31.95,9.58,74.38,592
2934,ITM12933,4.86,7.77,218.75,265
2935,ITM12934,24.83,4.35,221.13,519
2936,ITM12935,11.28,7.61,261.07,902
2937,ITM12936,10.76,9.52,155.27,353
2938,ITM12937,47.09,5.24,77.39,347
2939,ITM12938,38.32,4.4,252.7,395
2940,ITM12939,35.12,1.24,60.65,335
2941,ITM12940,12.71,8.98,282.2,934
2942,ITM12941,6.81,2.84,98.93,175
2943,ITM12942,43.67,1.11,15.44,100
2944,ITM12943,1.29,5.6,64.16,468
2945,ITM12944,20.02,8.54,130.29,751
2946,ITM12945,14.6,4.36,26.0,100
2947,ITM12946,28.95,7.94,128.76,520
2948,ITM12947,13.27,8.45,68.84,425
2949,ITM12948,16.25,4.82,15.5,414
2950,ITM12949,42.65,6.11,96.71,281
2951,ITM12950,30.56,5.57,75.63,739
2952,ITM12951,8.14,9.42,131.73,719
2953,ITM12952,36.6,7.39,230.11,708
2954,ITM12953,11.17,9.29,157.83,529
2955,ITM12954,22.22,2.59,232.74,355
2956,ITM12955,32.68,3.45,107.64,487
2957,ITM12956,14.32,1.17,13.82,300
2958,ITM12957,19.82,5.25,277.43,900
2959,ITM12958,36.97,8.8,101.27,391
2960,ITM12959,46.96,3.61,162.79,181
2961,ITM12960,26.93,1.72,146.07,798
2962,ITM12961,1.49,1.15,179.09,573
2963,ITM12962,17.58,4.75,266.64,704
2964,ITM12963,20.53,2.06,261.5,555
2965,ITM12964,17.62,3.79,294.5,448
2966,ITM12965,22.38,8.29,163.23,955
2967,ITM12966,32.0,4.15,277.51,167
2968,ITM12967,6.94,6.29,149.91,110
2969,ITM12968,14.36,5.27,22.88,964
2970,ITM12969,25.87,7.33,52.4,230
2971,ITM12970,16.46,1.98,106.86,362
2972,ITM12971,49.56,9.24,220.38,314
2973,ITM12972,22.14,6.61,33.6,78
2974,ITM12973,43.62,3.07,114.85,312
2975,ITM12974,44.93,1.67,294.88,761
2976,ITM12975,41.96,1.92,237.85,666
2977,ITM12976,3.3,7.94,175.88,962
2978,ITM12977,47.44,6.09,27.91,640
2979,ITM12978,7.31,4.12,14.24,705
2980,ITM12979,2.69,3.66,40.52,760
2981,ITM12980,21.3,8.63,104.87,667
2982,ITM12981,10.54,8.81,185.85,388
2983,ITM12982,10.03,6.02,67.27,471
2984,ITM12983,15.1,5.48,24.83,138
2985,ITM12984,13.17,8.26,36.35,381
2986,ITM12985,34.55,7.62,133.77,480
2987,ITM12986,10.15,4.3,234.21,827
2988,ITM12987,27.61,1.29,248.12,812
2989,ITM12988,49.33,7.8,94.41,201
2990,ITM12989,22.19,2.1,202.4,867
2991,ITM12990,32.45,0.66,123.89,757
2992,ITM12991,48.5,8.51,292.03,175
2993,ITM12992,7.74,5.99,127.44,92
2994,ITM12993,21.51,8.97,124.81,470
2995,ITM12994,42.66,5.1,155.45,734
2996,ITM12995,46.68,9.3,17.4,539
2997,ITM12996,30.46,3.86,131.2,615
2998,ITM12997,8.03,7.38,250.33,302
2999,ITM12998,45.17,3.36,187.5,860
3000,ITM12999,9.55,0.51,291.13,757
3001,ITM13000,18.29,4.11,104.43,533
3002,ITM13001,19.4,7.51,56.84,342
3003,ITM13002,22.92,1.93,227.67,266
3004,ITM13003,39.72,5.3,22.66,218
3005,ITM13004,40.31,2.52,56.27,783
3006,ITM13005,36.26,1.21,157.02,689
3007,ITM13006,2.08,6.37,228.53,434
3008,ITM13007,28.68,9.54,184.28,910
3009,ITM13008,37.63,3.45,298.52,65
3010,ITM13009,22.79,6.02,199.93,86
3011,ITM13010,47.3,9.56,220.24,470
3012,ITM13011,41.37,6.68,298.24,952
3013,ITM13012,32.27,6.89,181.81,345
3014,ITM13013,4.06,2.2,217.24,484
3015,ITM13014,32.96,5.18,96.52,369
3016,ITM13015,45.67,3.99,165.66,786
3017,ITM13016,19.59,4.97,274.47,675
3018,ITM13017,42.07,8.11,257.46,583
3019,ITM13018,16.34,4.88,98.82,348
3020,ITM13019,28.94,1.1,113.59,623
3021,ITM13020,32.77,9.1,255.45,743
3022,ITM13021,34.22,5.68,92.56,972
3023,ITM13022,44.24,9.28,267.41,846
3024,ITM13023,12.5,5.94,234.39,65
3025,ITM13024,13.86,1.16,54.18,444
3026,ITM13025,35.5,5.75,218.73,326
3027,ITM13026,9.68,5.97,251.95,698
3028,ITM13027,23.75,2.54,51.86,332
3029,ITM13028,1.98,4.97,142.63,688
3030,ITM13029,7.91,4.86,260.16,135
3031,ITM13030,34.26,6.42,67.61,256
3032,ITM13031,37.63,2.97,140.24,924
3033,ITM13032,6.65,6.03,187.7,712
3034,ITM13033,12.16,2.79,38.2,612
3035,ITM13034,5.85,4.74,71.5,526
3036,ITM13035,22.24,1.67,145.35,792
3037,ITM13036,7.18,0.85,118.37,641
3038,ITM13037,22.43,3.55,104.19,180
3039,ITM13038,36.87,3.11,17.65,449
3040,ITM13039,34.49,4.37,279.1,185
3041,ITM13040,14.74,9.64,262.71,395
3042,ITM13041,34.01,5.46,123.86,219
3043,ITM13042,46.46,5.76,62.6,212
3044,ITM13043,18.03,9.45,30.02,248
3045,ITM13044,17.13,9.25,45.72,788
3046,ITM13045,29.0,8.9,184.59,97
3047,ITM13046,13.03,1.43,222.84,871
3048,ITM13047,32.93,6.53,55.36,814
3049,ITM13048,41.78,8.18,42.71,543
3050,ITM13049,23.51,8.44,210.41,152
3051,ITM13050,34.3,5.99,159.94,597
3052,ITM13051,32.94,0.67,117.83,55
3053,ITM13052,2.89,9.75,220.24,760
3054,ITM13053,9.99,4.99,142.15,61
3055,ITM13054,44.78,4.24,144.89,152
3056,ITM13055,47.01,4.25,14.56,748
3057,ITM13056,39.24,4.53,101.64,882
3058,ITM13057,46.14,2.8,11.46,739
3059,ITM13058,16.0,3.61,277.92,476
3060,ITM13059,13.14,9.86,95.24,220
3061,ITM13060,19.83,4.0,62.35,738
3062,ITM13061,3.71,5.5,36.36,138
3063,ITM13062,40.68,8.56,23.52,765
3064,ITM13063,49.22,5.51,266.94,488
3065,ITM13064,41.38,3.58,58.87,396
3066,ITM13065,28.19,5.48,189.07,904
3067,ITM13066,15.47,1.58,198.85,260
3068,ITM13067,10.69,1.74,102.09,774
3069,ITM13068,18.84,7.09,251.64,483
3070,ITM13069,33.68,9.22,72.07,582
3071,ITM13070,22.91,7.39,30.72,649
3072,ITM13071,46.77,1.21,29.88,574
